timestamp,symbol,owned,price,entry_price,unrealized_pct,momentum,acceleration,exit_signal,exit_reason
2026-06-03T08:13:42.322509,SNOW,False,246.2,0,0,73.74,-7.35,False,ACCELERATION_DECAY
2026-06-03T08:13:42.682332,SNPS,False,499.95,0,0,-0.51,-2.69,True,LOST_20_SMA
2026-06-03T08:13:43.015040,SOFI,False,16.88,0,0,5.37,-4.14,True,ACCELERATION_DECAY
2026-06-03T08:13:43.357373,SPGI,False,408.94,0,0,-3.52,-1.81,True,LOST_20_SMA
2026-06-03T08:13:43.698073,SYK,False,293.65,0,0,-0.54,-1.37,True,LOST_20_SMA
2026-06-03T08:13:44.034325,TMO,False,473.02,0,0,1.34,-2.87,True,ACCELERATION_DECAY
2026-06-03T08:13:44.370605,TSLA,False,432.45,0,0,11.06,3.11,False,ACCELERATION_DECAY
2026-06-03T08:13:44.710431,TT,False,471.39,0,0,-1.27,4.4,True,MOMENTUM_FAILURE
2026-06-03T08:13:45.070100,TTWO,False,216.86,0,0,-2.8,-1.56,True,LOST_20_SMA
2026-06-03T08:13:45.418965,UBER,False,71.28,0,0,-2.29,0.84,True,LOST_20_SMA
2026-06-03T08:13:45.758369,UNH,False,379.74,0,0,4.36,2.43,True,LOST_20_SMA
2026-06-03T08:13:46.096571,URI,False,1030.09,0,0,10.29,2.77,False,ACCELERATION_DECAY
2026-06-03T08:13:46.434339,V,False,310.55,0,0,-3.56,-0.65,True,LOST_20_SMA
2026-06-03T08:13:46.767558,VLO,False,263.25,0,0,3.87,1.23,False,ACCELERATION_DECAY
2026-06-03T08:13:47.102643,VRSN,False,298.06,0,0,8.08,-0.4,True,ACCELERATION_DECAY
2026-06-03T08:13:47.491531,VRTX,False,424.37,0,0,0.0,1.11,True,LOST_20_SMA
2026-06-03T08:13:47.935391,WMT,False,116.36,0,0,-11.03,2.22,True,LOST_20_SMA
2026-06-03T08:13:48.284784,XOM,False,153.27,0,0,-1.04,1.65,True,MOMENTUM_FAILURE
2026-06-03T08:13:48.625261,ZS,False,135.77,0,0,-3.95,-5.33,True,LOST_20_SMA
2026-06-03T08:20:01.731029,AAPL,False,311.21,0,0,9.51,-4.35,True,ACCELERATION_DECAY
2026-06-03T08:20:02.099184,ABBV,False,218.09,0,0,5.81,2.33,False,ACCELERATION_DECAY
2026-06-03T08:20:02.429374,ABNB,False,133.5,0,0,-4.46,-1.21,True,LOST_20_SMA
2026-06-03T08:20:02.781048,ADBE,False,255.68,0,0,0.02,-3.19,True,ACCELERATION_DECAY
2026-06-03T08:20:03.113182,ADSK,False,231.97,0,0,-7.0,-2.6,True,LOST_20_SMA
2026-06-03T08:20:03.796069,AMD,False,535.32,0,0,50.68,-2.02,True,ACCELERATION_DECAY
2026-06-03T08:20:04.133002,AMZN,False,251.17,0,0,-8.18,-2.47,True,LOST_20_SMA
2026-06-03T08:20:04.471121,ANET,False,174.92,0,0,2.76,1.19,False,ACCELERATION_DECAY
2026-06-03T08:20:04.812445,APO,False,124.73,0,0,-4.27,-3.94,True,LOST_20_SMA
2026-06-03T08:20:05.161171,APP,False,578.1,0,0,20.91,-6.59,True,ACCELERATION_DECAY
2026-06-03T08:20:05.502249,ARES,False,121.74,0,0,-0.99,-7.91,True,LOST_20_SMA
2026-06-03T08:20:06.197307,ASML,False,1725.79,0,0,19.6,-3.42,True,ACCELERATION_DECAY
2026-06-03T08:20:06.576457,AXP,False,303.41,0,0,-3.97,-1.39,True,LOST_20_SMA
2026-06-03T08:20:06.920418,BA,False,214.5,0,0,-4.4,-2.78,True,LOST_20_SMA
2026-06-03T08:20:07.621649,BKNG,False,166.45,0,0,-0.7,-1.69,True,MOMENTUM_FAILURE
2026-06-03T08:20:07.963280,BLK,False,988.33,0,0,-5.78,-2.61,True,LOST_20_SMA
2026-06-03T08:20:08.306530,BSX,False,47.68,0,0,-14.83,1.3,True,LOST_20_SMA
2026-06-03T08:20:08.653474,BX,False,109.37,0,0,-10.88,-4.23,True,LOST_20_SMA
2026-06-03T08:20:09.002138,CAT,False,934.84,0,0,3.34,-0.66,True,ACCELERATION_DECAY
2026-06-03T08:20:09.345294,CAVA,False,70.39,0,0,-22.08,-3.3,True,LOST_20_SMA
2026-06-03T08:20:09.681745,CDNS,False,406.9,0,0,15.06,-4.07,True,ACCELERATION_DECAY
2026-06-03T08:20:10.022906,CELH,False,29.63,0,0,-11.61,-2.58,True,LOST_20_SMA
2026-06-03T08:20:10.369862,CME,False,252.73,0,0,-11.89,1.81,True,LOST_20_SMA
2026-06-03T08:20:10.715013,CMG,False,28.6,0,0,-11.48,-2.98,True,LOST_20_SMA
2026-06-03T08:20:11.064246,COIN,False,166.98,0,0,-15.56,-1.27,True,LOST_20_SMA
2026-06-03T08:20:11.415414,COP,False,118.6,0,0,-3.83,2.61,True,MOMENTUM_FAILURE
2026-06-03T08:20:11.812636,COST,False,965.09,0,0,-5.05,0.73,True,LOST_20_SMA
2026-06-03T08:20:12.176454,CRM,False,192.66,0,0,3.03,-5.25,True,ACCELERATION_DECAY
2026-06-03T08:20:12.543766,CRWD,False,757.18,0,0,58.89,-4.98,True,ACCELERATION_DECAY
2026-06-03T08:20:12.894333,CVX,False,190.45,0,0,-1.14,1.32,True,MOMENTUM_FAILURE
2026-06-03T08:20:13.228341,DDOG,False,248.17,0,0,70.29,-13.17,True,ACCELERATION_DECAY
2026-06-03T08:20:13.574887,DE,False,592.0,0,0,2.82,2.67,False,ACCELERATION_DECAY
2026-06-03T08:20:13.936450,DELL,False,421.44,0,0,94.82,-10.86,True,ACCELERATION_DECAY
2026-06-03T08:20:14.279613,DHR,False,176.07,0,0,0.82,-0.36,False,ACCELERATION_DECAY
2026-06-03T08:20:14.620069,DUOL,False,108.25,0,0,4.06,4.31,False,ACCELERATION_DECAY
2026-06-03T08:20:15.044560,EOG,False,141.74,0,0,0.65,2.79,False,ACCELERATION_DECAY
2026-06-03T08:20:15.389643,ETN,False,425.23,0,0,3.5,4.64,False,ACCELERATION_DECAY
2026-06-03T08:20:16.076781,FICO,False,1160.0,0,0,8.79,-9.29,True,LOST_20_SMA
2026-06-03T08:20:16.485730,FTNT,False,147.78,0,0,64.35,-2.46,True,ACCELERATION_DECAY
2026-06-03T08:20:16.835929,GD,False,339.34,0,0,-2.81,0.47,True,MOMENTUM_FAILURE
2026-06-03T08:20:17.175423,GE,False,315.87,0,0,10.18,-3.08,True,ACCELERATION_DECAY
2026-06-03T08:20:17.509571,GOOG,False,356.55,0,0,-7.21,-1.62,True,LOST_20_SMA
2026-06-03T08:20:17.861366,GOOGL,False,360.25,0,0,-7.25,-1.67,True,LOST_20_SMA
2026-06-03T08:20:18.207973,GS,False,1038.98,0,0,13.07,-4.79,True,ACCELERATION_DECAY
2026-06-03T08:20:18.556047,HD,False,312.1,0,0,-1.05,-0.76,True,MOMENTUM_FAILURE
2026-06-03T08:20:18.886934,HIMS,False,26.47,0,0,0.53,-0.35,True,ACCELERATION_DECAY
2026-06-03T08:20:19.233078,HON,False,236.86,0,0,13.3,1.06,False,ACCELERATION_DECAY
2026-06-03T08:20:19.573336,HOOD,False,83.98,0,0,9.02,-6.14,True,ACCELERATION_DECAY
2026-06-03T08:20:19.915452,ICE,False,139.6,0,0,-10.1,-1.11,True,LOST_20_SMA
2026-06-03T08:20:20.255685,INTC,False,112.0,0,0,3.56,-9.13,True,LOST_20_SMA
2026-06-03T08:20:20.684189,INTU,False,312.59,0,0,-21.52,-0.67,True,LOST_20_SMA
2026-06-03T08:20:21.022275,ISRG,False,399.69,0,0,-11.45,-0.39,True,LOST_20_SMA
2026-06-03T08:20:21.454083,JPM,False,297.98,0,0,-3.69,-1.52,True,LOST_20_SMA
2026-06-03T08:20:21.855381,KKR,False,89.54,0,0,-12.22,-3.62,True,LOST_20_SMA
2026-06-03T08:20:22.200071,KLAC,False,2092.05,0,0,20.73,1.35,False,ACCELERATION_DECAY
2026-06-03T08:20:22.553642,LIN,False,508.79,0,0,1.7,1.22,False,ACCELERATION_DECAY
2026-06-03T08:20:22.891035,LLY,False,1083.65,0,0,9.58,-0.36,False,ACCELERATION_DECAY
2026-06-03T08:20:23.254771,LMT,False,521.5,0,0,2.47,3.38,False,ACCELERATION_DECAY
2026-06-03T08:20:23.602538,LRCX,False,343.65,0,0,24.6,-4.73,True,ACCELERATION_DECAY
2026-06-03T08:20:23.937404,LULU,False,124.21,0,0,-4.61,-2.66,True,LOST_20_SMA
2026-06-03T08:20:24.279316,MA,False,466.59,0,0,-6.13,-0.77,True,LOST_20_SMA
2026-06-03T08:20:24.625962,MCD,False,275.08,0,0,-3.54,-0.81,True,LOST_20_SMA
2026-06-03T08:20:25.046465,MCO,False,444.47,0,0,-2.22,-3.12,True,MOMENTUM_FAILURE
2026-06-03T08:20:25.404182,MDB,False,369.94,0,0,38.72,-11.82,True,ACCELERATION_DECAY
2026-06-03T08:20:25.745378,META,False,615.36,0,0,1.72,3.81,False,ACCELERATION_DECAY
2026-06-03T08:20:26.087293,MPC,False,270.14,0,0,3.7,-0.47,True,ACCELERATION_DECAY
2026-06-03T08:20:26.464737,MS,False,209.52,0,0,10.71,-3.63,True,ACCELERATION_DECAY
2026-06-03T08:20:26.830652,MSFT,False,426.9,0,0,3.77,-2.92,True,ACCELERATION_DECAY
2026-06-03T08:20:27.177476,MU,False,1071.7,0,0,67.4,-17.19,True,ACCELERATION_DECAY
2026-06-03T08:20:27.514210,NET,False,263.78,0,0,7.92,-13.71,True,ACCELERATION_DECAY
2026-06-03T08:20:27.850204,NFLX,False,81.7,0,0,-7.04,1.41,True,LOST_20_SMA
2026-06-03T08:20:28.199351,NOC,False,534.61,0,0,-4.29,1.07,True,LOST_20_SMA
2026-06-03T08:20:28.674216,NOW,False,121.02,0,0,31.53,-7.27,True,ACCELERATION_DECAY
2026-06-03T08:20:29.024995,NUE,False,261.23,0,0,12.57,-1.89,True,ACCELERATION_DECAY
2026-06-03T08:20:29.373669,NVDA,False,216.43,0,0,10.14,-2.12,True,LOST_20_SMA
